var-a;var-b;var-c;var-d;var-e;var-f
0.7659187408329564;-1.1860667480956324;-0.9084307502452461;0.8563183347153887;-0.31090523195182745;-0.45271737243099913
0.3875235104800272;1.282431928315233;0.4969725228123897;0.5404863533259072;0.6876573068018262;-0.6759736877746572
0.4739003780042028;-1.961380007833299;-0.9294987271220867;0.9123892525965276;-0.7473129772990813;0.48529471460201823
0.307267200072182;0.0922262645674473;0.02833810608675582;0.9027538952133112;-0.6058261962373914;-0.1001746384327691
0.12064873000810805;0.16950915712147038;0.020451064531450246;0.6187039148241213;0.5900567804397405;0.5663746546585724
0.9097478526525921;-0.4558909051119;-0.41474577196939766;0.9919058668553672;-0.10928736943583027;-0.5235629777088998
0.6220406994262601;1.3271737085006896;0.8255560618959124;0.8790572409497568;-0.6040712675472846;0.3988936004570908
0.0752821666268132;0.2697203725439337;0.02030513402849855;0.29226643343695713;-0.3271272057744322;-0.5633579960132924
0.028587180076359187;0.24926283645551034;0.007125721592097744;0.40470000616470825;-0.37374924201111703;0.734954650827816
0.43461488245881585;0.7672760200577112;0.3334695772708502;0.8107462925437678;-0.9946570404268108;0.055039541738513574
0.7721511192081689;0.775813636694829;0.5990453678708719;0.7765175339629595;-0.009528682303968576;0.27085689604240015
0.030363404727806742;1.7053786625532996;0.051781102545271594;0.13531167340166397;0.7540261519946255;0.3296844119500582
0.8229837579901254;-1.0096953839893508;-0.8309629015408385;0.9039091549838164;0.09238441456201206;-0.7250935574045239
0.6566432336910647;1.187448470659211;0.7797300036151736;0.9471576109515191;-0.36441463901663984;-0.5092110087966121
0.34378186331589367;-0.006653152052482752;-0.002287233009526483;0.8033101444671431;-0.5008150142110711;-0.15219363744771666
0.4877038957830311;0.3191256304608678;0.15563881321998116;0.6977027265849154;0.059718030414571285;-0.8289708733067036
0.7168373551224033;-0.11479717979078784;-0.08229090673673936;0.7576733598691539;-0.5629796344236159;0.3614587903600848
0.008009131450266493;0.9383334530991118;0.007515235970053256;0.6565412206651332;0.6395287781421628;-0.38064437187848066
0.7445086336229016;-0.2840897855452062;-0.2115072980624846;0.9931351463832943;0.8992898960178572;-0.0159893113481009
0.2898092355978453;0.09551820860193329;0.02768205902060182;0.8532941589329386;-0.3350146090415022;-0.6495171346719896
0.9157851044728662;-0.9619058664055947;-0.8808990643593104;0.9373520410604262;-0.43641431657023266;-0.5452521236487149
0.6081772967565733;0.37902319898506004;0.23051330456676258;0.7448752059855855;-0.4515059821518458;0.48112702797338913
0.8585532300646572;-1.690894228918707;-1.4517227019358439;0.916704622379616;0.6861050903806014;0.023571046003791715
0.7014026102176235;0.391010015011058;0.27425544514998823;0.9656393983626358;0.2992525572194401;0.5064636153716814
0.27557772092761035;-2.015771191997337;-0.5555016310021587;0.6082752642799127;-0.11401175234178593;-0.6917869644769882
0.19776783840970835;1.8577398206716815;0.3674011886618777;0.7458566279989235;-0.09126353096841848;1.081168729025787
0.6823017099860919;-0.4211373640784295;-0.28734274364974777;0.7091874842672417;-0.5572327923130634;-0.5148814145900885
0.7164545865018768;1.279833591183464;0.9169426463625606;0.7810959286079808;0.7937668272646017;-0.024210481694836642
0.05547823682395503;0.5803810448793238;0.0321985170559496;0.3846491291916839;0.4752603389630516;-0.6323866361367372
0.21425181887625422;-1.254673758455098;-0.2688161348453108;0.49652033742731644;0.2514121093195749;-0.8298576686499639
0.6283330319253845;2.2297556469717;1.4010291261144756;0.8256469012279284;0.6644810652714864;0.13443328824967318
0.9411249824905092;1.4151446968194838;1.3318280280157737;0.9452488471526507;-0.7296719140555477;0.3361055671723295
0.8977225920122948;3.3091692799931267;2.970716023442889;0.9196487051538696;-0.40927293800722525;0.4176918738360094
0.1498226019704756;0.6568218926727751;0.09840676499140763;0.7398356507201823;0.0211032274670671;0.8954004674371865
0.982859557041815;0.2775541158470277;0.27279671535654226;0.9856751062332211;5.035999953107029e-05;-0.7961421886515729
0.10700853103406893;0.541499071773704;0.05794502022681593;0.5675791412388541;-0.35776770757578014;0.5820092046856346
0.6727852461500936;0.4322715043460574;0.29082589045513346;0.7217651341253933;0.41381026841041507;-0.6822679290770012
0.10378741555243298;0.4561358152440973;0.047341157405086924;0.3995349240144966;0.6783325217095022;-0.11897611622490886
0.7700653111597388;-0.3295034876453509;-0.2537392057418363;0.986493353470255;-0.5809343736166052;0.3065333047770284
0.7667498547193541;0.08432637348366698;0.06465723461761165;0.8698320339899976;0.522961365799876;0.07696963572859639
0.9847316640095226;-0.5955511204931565;-0.5864580458859617;0.9955616493103502;0.8534236479682713;-0.07129397941005727
0.6411806218170673;-0.8831138507888242;-0.5662354879840431;0.8658243699462738;0.4870414863777442;0.2696201009871155
0.8120525288642833;-1.7560629038143305;-1.4260153218871836;0.8245632250756347;0.6512937524085308;0.12214765360115513
0.5133365802485548;1.9560119427057734;1.0040924815939138;0.9139184105980283;-0.2696119200063591;-0.552123768949307
0.6265934791553786;-0.8366451895694078;-0.5242364201509064;0.9847630717445431;0.20738983794109012;0.5451345514437673
0.12538694542746276;0.5972529178024839;0.07488771901089294;0.1950516007442018;-0.3622135119205006;0.7086607992267067
0.04091142509809664;0.7767728466105139;0.03177888413234135;0.5987481543469005;0.2709414868297716;0.5386381222405999
0.5438501065692893;-0.8022455220504087;-0.4363013126618499;0.7946685503671352;-0.19583298212182376;0.48520986765636465
0.19761760328783418;3.1871141560638736;0.629829860926071;0.3583746710209187;0.5469025753332603;0.20998016635844374
0.5738015860839729;-0.11901195090159232;-0.06828924619028158;0.7642196923411073;-0.5365367695566986;0.28694523436226
0.3946661009562;0.9355043285104269;0.36921184576085825;0.943509387702785;-0.5836785832135619;0.11102604531595842
0.9971627901330075;1.4609861137075628;1.4568409894902126;0.9995906653950821;-0.27291039721165644;0.42115712324928367
0.6670930659902631;-0.4305863098737568;-0.2872411416271179;0.9704012981481964;-0.5115201343177749;0.6112709528390038
0.16106695587677078;0.4309465187423695;0.0694112439195252;0.696804981378063;0.1949181480352316;0.7162704216476691
0.7358790993083933;-0.8047039013158659;-0.5921647821102697;0.9418436611016066;-0.5543096162808938;0.034171502395822735
0.07334572553744634;-0.8714756495095042;-0.06391901380149187;0.13780969443803043;0.19111401900228697;0.7446972024898685
0.086261579167907;0.6349564748026565;0.0547723482193645;0.4699629757405393;-0.6020884533815462;-0.4975344560001462
0.006435901228418972;-0.8069201938240068;-0.005193258666668;0.36704324286857715;-0.07099975589812188;0.9484934044198826
0.002107809006200001;-0.42154173189194794;-0.000888529458970994;0.13409131298222313;-0.5618582601971495;-0.029296125148834944
0.48489492321428773;0.8753631112876922;0.4244591286324655;0.7803078756627804;0.4514499643614372;-0.6529566939476918
0.27599113589897195;-0.19258107330623989;-0.053150669174432334;0.4138340172885303;-0.11195953368844536;0.7376605235948791
0.024552879665296845;-0.0997951237649009;-0.0024502576649830174;0.4969782552256843;0.6067863662969654;-0.3379810908571038
0.33959640619777887;-1.3609691006948572;-0.4621802155421965;0.5529905101277621;0.28258198886152464;0.2060605499230316
0.8977684078147878;0.919530032581387;0.8255250132884718;0.9614126059518675;-0.1194317381261516;0.6589826293675127
0.051435022502557715;-1.1203886698594752;-0.05762721644583281;0.5805428536951873;0.3846826200511692;0.6130935199327855
0.7109951736111236;-1.2546363246276608;-0.8920403714474657;0.7285261676425785;0.3129381894622727;0.025896326294467593
0.25755268087332817;1.5616197481417788;0.40219935263864665;0.8621028268767015;0.5210751108223665;-0.7181298211091022
0.28172962676036295;1.8254163916613737;0.5142738787050073;0.8951861670620831;0.1781361998687704;-0.5979008224356486
0.8501987803370706;-0.41902327702260667;-0.3562530790574627;0.9268293627272294;0.11461693462556712;-0.37267450939829244
0.8047991933976474;1.2167771263677156;0.9792612498454448;0.980116158364968;-0.40226748102730503;0.5551203057610631
0.2468427342653685;-0.35189572291482246;-0.08686290242058327;0.7622955197668753;-0.19790738411611042;-0.7000056899708349
0.6773854517915543;-0.8420816158520404;-0.5704138357992965;0.8712079930119562;-0.6488424795822737;-0.7022563980650246
0.3334974020599053;0.8024853354396577;0.2676267745602975;0.62135242482977;0.04436078916969235;-0.5535219315419676
0.335340470269587;-1.0592704565830784;-0.35521625305324966;0.4314721187989057;0.2568880237895034;-0.5415199364047395
0.5449542638195496;-0.9330115779416627;-0.5084486375923151;0.5858646377361042;0.11571133308938476;-0.49912978054457796
0.6874622288655069;0.29551953069697257;0.20315851524622935;0.7161972282280626;-0.39091378385826914;-0.48415090100364044
0.1329864292115196;1.2882095055641063;0.17131438222130768;0.552842188695186;-0.4728012998352917;0.3797925851961871
0.3326364770302287;-1.1196162996128358;-0.3724252215288347;0.4387675204907792;0.2574364072155324;0.5932994724492083
0.9378103715311213;-0.12737599819807263;-0.11945453219428194;0.963242521432778;0.549796945463848;0.01843119036959642
0.3501891730810255;-0.033668681674079735;-0.011790407794174259;0.6203797798092576;-0.21772472794091388;0.7240858291317439
0.37124143131565346;0.4863581492758155;0.180556295469186;0.8367363620220492;0.511831407062962;-0.16992259731918002
0.7618357824737498;0.08043012992477147;0.06127455096570363;0.9894648751948723;0.6635321288042421;-0.4577751184010104
0.16085570465563426;-1.0564400107112615;-0.16993440234936577;0.9921955742805378;0.2272335829693535;-0.7280632482049756
0.7766962088849515;-2.1399648202144346;-1.6621025630077182;0.7981968109000046;0.1435227183928216;-0.6674665302279641
0.33539691599001153;0.03385329232615385;0.011354289842300323;0.9667111894956134;-0.4776698263698231;-0.2898309009313174
0.1035398618400526;1.1089796943361065;0.11482360433498423;0.454796975857865;0.4606263884103298;-0.24793644939169032
0.5812998079301497;-1.7554529809784318;-1.0204444806731712;0.9783035958173352;-0.3651691311443109;-0.6245304149164828
0.13129932238883157;0.2664009081679858;0.03497825872622588;0.31956099687747985;0.5373768385420842;-0.6227234049664421
0.7964806224078128;0.808824372761541;0.6442129398357209;0.8838291245201472;-0.13618344878651792;-0.3999669182318128
0.3696587495415822;0.2591014295814912;0.09577911046353034;0.8953705101537887;0.6205095770498193;-0.045015582405798636
0.8946127165160658;0.10655843433403815;0.09532853040727268;0.8987440824285041;-0.4802188295925049;-0.156292948059746
0.19939560041579796;-0.39455413070846146;-0.0786723577891469;0.8109669309457821;0.42917786603223174;-0.6370195901777944
0.43042639229948;0.48065041278410736;0.2068846231319192;0.7985489473045795;-0.4550986589889852;0.24276536695821235
0.7531623354770389;1.4809952633514372;1.1154298513762007;0.8568962261411822;-0.5524875301200295;0.7360313872247474
0.501667736657329;1.361954815704849;0.6832487898242013;0.6762106196929074;0.8948709011884101;-0.20711679746566938
0.8643586071297377;-0.7030514702030655;-0.607688589525236;0.9417846868346763;-0.19098305676677968;-0.7325178176596363
0.6788039275504137;-0.34227566555517985;-0.23233806608378796;0.847977951212449;-0.5468773063306964;0.30517131881761805
0.07723683152048066;-1.0197745185277118;-0.07876415267640417;0.4667851555130948;0.10928483207443392;0.5075627240952187
0.8173020368705077;0.8901813407641487;0.7275470229906582;0.8780561908861441;-0.2323746632080411;0.2710883443109171
0.9399794517166741;0.0852438336065486;0.08012745197571094;0.9538729824345501;0.6925169450015052;-0.3113688975986389
0.0039181224495618006;-1.1005325659035496;-0.004312021352940549;0.6443947808656533;-0.6164697242195436;0.1664272137543048
0.26545048216684697;1.8796856422488903;0.4989634600570674;0.5191691202225347;-0.6591196711027422;-0.40350340452482764
0.9447054424106986;0.20095452326465338;0.1898428318051654;0.9652235299882446;0.6452953043560798;0.12752807668266022
0.6526251773305273;-3.0801253264179937;-2.010167337353791;0.9887515073218134;-0.5188386187462182;0.14943330038531416
0.7459039273196597;0.020562953044473496;0.015337987433162534;0.8340746894932973;-0.7387948184397853;0.6840047902615843
0.36861642878863043;-1.2850546587611051;-0.4736922591107107;0.9429998703491504;-0.22646179727253676;0.6975587251070486
0.3194184537149505;0.2582189182452508;0.08247988758584522;0.48341100241044743;0.28210646967199204;0.3609033475228898
0.26230606781581733;-1.8918845384693646;-0.49625279404744144;0.34575409588111095;-0.5281962229805739;0.6773370905153273
0.38351815423226077;1.0045918912161187;0.38527922787590196;0.7703646666320934;-0.7876755642876063;0.006655331269846764
0.8335734913415659;-0.3378638696040254;-0.28163436538399905;0.863121135727572;-0.13434589910439243;-0.6064625570885727
0.9270046320339567;-0.4533123677886647;-0.4202226646983727;0.9655909372003958;-0.35347621406147134;-0.031428729844808906
0.8326904255148145;0.1149367089632224;0.09570669709385807;0.9960103253771588;-0.6139128551273277;0.35150624066620695
0.3733121580834071;1.1722300598822954;0.4376077334249013;0.923206794585915;0.06690618423712708;0.9211085812814752
0.6340694688141053;-0.4209369718150039;-0.26690328212295755;0.9882027857100888;0.08131891920695151;0.8613652949931029
0.9949426727895191;1.3670288469575755;1.3601153347723447;0.9958124863047463;0.2691777105945222;0.5210351442834424
0.8951568722782047;1.1808145097900584;1.0570142233243902;0.9158856366890545;0.5909595559927748;0.38897248908844606
0.4516938565302443;1.2256143783547615;0.5536024851779802;0.4841472029501927;-0.8715545678717358;0.06140473215630151
0.8802637753036907;3.2748092412006407;2.8826959460586905;0.9219213904622863;-0.48720338949919645;-0.4160321746403752
0.4257807195475136;1.0790736702626618;0.45944876376921256;0.5701942972509945;0.28148189183369665;-0.49976728460367453
0.38394868564568296;2.7430534104021445;1.0531917515798115;0.8107562676896405;-0.15335781736862447;0.6133832023505437
0.10038672210769439;0.08808653682814552;0.008842718693996231;0.915130374935279;-0.6249121669740214;-0.5918842242141373
0.27937106695880276;0.8809480709019812;0.24611140250318553;0.9196114238923819;-0.852102218520255;0.09402984545950308
0.20020604487190397;0.24134466922018352;0.048318661675490884;0.8194677167212924;0.551562251579144;0.1817113809945605
0.9432105338328195;-1.2751634260282891;-1.2027475757882296;0.9889667045314294;0.2998776714159899;-0.39367043819999864
0.38551752996907906;-0.7733039830724372;-0.2981222414693365;0.5249968879283909;0.4641807638586282;0.28418199687550827
0.11917575984477169;-0.4063289486894166;-0.04842456120698847;0.5054331564451666;-0.8429122218121518;-0.20576455892873774
0.9187742199254676;-0.4847336828328643;-0.4453608113163639;0.9558277781190643;-0.29665777662611337;0.8786837400572441
0.3368950359180216;0.47652613309700653;0.16053928872559195;0.3917227266906237;0.32586341131134045;-0.37347267544617835
0.462812952880053;-0.6349437758984838;-0.2938602038363879;0.9799811253647942;0.4443679939688344;-0.8364138010512396
0.5573156597880526;0.9559927062316103;0.5327897058260359;0.9495071973825046;0.0859804852235451;-0.5664624144394588
0.24935359663821233;0.6881741454230325;0.17159869827466132;0.3183319745818899;-0.5978740305649273;0.27486591213184447
0.09085157887872286;-0.001526570534375914;-0.00013869134331778745;0.5353154116421276;-0.4970599789936729;0.4019975086626217
0.6371050678349975;-0.8386896069229266;-0.5343333989111386;0.7583414816841794;0.5080520466140961;0.6126471499199365
0.21135685938837878;1.6803729155398408;0.35515834202979424;0.27167565201625477;-0.40705543619156753;0.30931599197655335
0.605690539001355;-0.021883035949461206;-0.013254347839215187;0.9294751675323683;-0.7566665913719859;0.2862538319333923
0.5892475926529228;-2.8515981466631732;-1.6802973431348112;0.7990121415922634;0.01773134581723018;-0.7909254965091882
0.6401217633956744;0.8278155838047502;0.5299027712715163;0.926805151235108;-0.1549479105570207;-0.6397398924607128
0.8120582978512121;0.3333314105828555;0.27068453789825714;0.9718721058223807;-0.21417222753405382;0.6692522872170368
0.5605840683198231;2.393180936838497;1.3415791057983704;0.6633462965523272;-0.16964915781454157;0.7520386309680275
0.7704460235805998;0.3770859611297722;0.2905243793005016;0.9791413563440383;-0.07874477129426995;-0.6564244988651053
0.9283850687849438;1.8229772180396557;1.6924248299631313;0.9939359928573053;-0.1068152154583956;-0.6224625910839738
0.17414677636741716;1.6934424101168006;0.2949075366857104;0.3542198782091343;0.6472691487624311;-0.3639778044457905
0.8835174960035257;1.0572299641805247;0.9340811706526744;0.9545574653199529;-0.8714879486838129;0.4166250416468991
0.2638551327659604;1.1844343679485863;0.3125190874076406;0.8374297633491663;-0.2752625901673482;-0.6497308188877985
0.4104426367936559;-0.46977184064306876;-0.19281439296495026;0.8752549136469985;0.23961376680010435;0.747043207194041
0.5170869861166532;0.15755308087618586;0.08146864774366025;0.5254700329271181;0.12232520405260629;0.6210392132018814
0.6366384961776548;1.1376889490417852;0.7242965816358986;0.8556402900188709;-0.7762883615563562;0.336788061487193
0.1888292413783954;0.39569922292285326;0.07471958407854296;0.9764787309332886;0.5333481218460446;-0.3046730877860858
0.24749403439954676;-0.40797391719261517;-0.10097111069578694;0.5499912591134931;-0.3743009138942691;-0.3248895874140509
0.31771003915340157;-1.7788944516583693;-0.5651726258861494;0.3924162884747284;-0.3768685770219116;0.4730931450516747
0.4357042185183312;0.4862330599051881;0.2118537953837669;0.8366757976037507;0.2712190046455328;-0.795303815712014
0.21545837931043654;0.5310996670768565;0.11442987352069192;0.8078105085296976;-0.5923815731479818;-0.35958071086593874
0.9028470231008028;0.03851391770534035;0.034772175948215835;0.9506540603915488;0.5640330567682491;0.18010101773261974
0.6416966849548688;1.070165227471794;0.6867214788226234;0.9301892119924706;-0.0592316545599684;0.723645904235982
0.5507751564873583;-0.04373039618040464;-0.02408561579951654;0.8091227513621553;0.11535129832320228;0.5856414900256467
0.21322101411923122;0.8923525290335778;0.19026831119240017;0.6148785431394697;0.39238256699142393;0.6471643603216656
0.8509006071030456;0.47596564408734365;0.4049994555141128;0.8516527824180797;0.4856064662190979;0.5205978171102185
0.3542622106152262;0.5058453413639958;0.1792018888610229;0.4070656170096879;0.5083622253280133;0.44304888300364736
0.574536249803371;1.4489907932916266;0.8324977363773828;0.8231899476725647;-0.43601079264528597;-0.6655433331638712
0.5190675033067169;0.6250036622541663;0.3244190905238246;0.8623570996479413;0.12746133316272867;0.6921178712541598
0.00251761692407948;-1.4105701485439446;-0.0035512752785755407;0.6359241319403909;0.31413282406583914;0.6919217142441023
0.025772808012530013;1.3530572180312195;0.03487208391028658;0.5547030282661416;-0.5513422628214939;-0.4404306696213251
0.43314800441735424;-0.6414495131584846;-0.277842576559081;0.84799606855808;-0.06619159890526032;0.599588614114574
0.9261256579146477;0.48237186260751175;0.4467369586168959;0.972718137047597;-0.6812021712337796;0.34925891421647737
0.8798526154739187;0.12438587781797064;0.10944123992616075;0.9791002119733696;-0.13425238755107172;0.7344324192157982
0.36733350100758033;1.1427542984964778;0.4197719372581727;0.7780084255494346;0.5509749698078997;0.37270637373933546
0.19071958999216787;-1.2096423232097582;-0.2307024879197385;0.7398375021829441;-0.2653072889210321;0.2781282758008574
0.45163210745204596;0.31184713209905096;0.14084017747277094;0.7980696948655917;0.2358002052243451;0.9046697558752741
0.8474067813309076;-0.6685336714797628;-0.5665199667600003;0.9810533595137708;0.7068691926706352;0.07240939216331942
0.5636072916573696;0.3306143630071647;0.18633666571749452;0.6036370388483648;0.3116855820548676;0.7166273867995261
0.7031835378105913;1.2139242944810755;0.8536115800274288;0.8354088077480559;0.7397974839829345;0.14811616512691597
0.2771938990814057;1.200437148114665;0.33275385368806687;0.9828891861810795;0.2063203413508476;-0.5453440857033767
0.5726019209738209;0.08261086729622333;0.047303141307130876;0.6986937241723851;-0.7751873471760933;-0.1169252987007833
0.08482511038658569;-0.233734696193696;-0.01982657140580533;0.19556173640453464;-0.35095587981886417;0.7571573098021023
0.18437651053152737;-0.862153449072354;-0.15896084448268152;0.37340142158121425;0.23506174272990235;-0.7755295166755527
0.5410937356423334;0.5770079129900751;0.31221536713498627;0.839087318011208;-0.6129645881702583;-0.7698012252816119
0.9380567889947963;0.04962862309781473;0.04655446682536907;0.9578322701377322;0.2912192677629859;0.3322086537194338
0.4421686966289481;-0.29825836319244786;-0.1318805117114881;0.5333911826368976;-0.4360557469573828;-0.6236063314598296
0.21154328182708249;-0.6009300854833041;-0.12712272243176737;0.9503718668477219;-0.3522850641635544;-0.5253770425302987
0.41655262384029434;1.7319420087897865;0.7214449881006157;0.6093689057275123;-0.07180633886555189;-0.49515590817085203
0.44826621468885575;-0.5074167352615655;-0.2274577791854792;0.525501255203567;-0.8273423898903214;0.32488134997435514
0.5213544134624968;-1.5937969502944747;-0.830933074199092;0.6900438901174296;-0.841188964420541;-0.00844277249332499
0.24031428425933443;-1.5492543368594085;-0.37230794709803855;0.4090305159809195;0.7089420900682978;0.3589308104555085
0.23181024515113346;-0.1621275883936552;-0.03758283601129527;0.3255708428251295;-0.027745284051626483;0.664318049508589
0.6100430193999139;-0.4154885931282536;-0.2534659158781821;0.8744043886812307;0.27378680046119525;-0.7743822136707086
0.7405568960501759;-1.406724683490713;-1.0417596652030485;0.9569616269397816;0.47118023415221916;-0.3370827533167222
0.5860656108717288;-0.25485428881330674;-0.14936133445665062;0.730917117738695;0.1283732765954529;-0.6349470253172335
0.12912641013305792;0.16544289519534192;0.02136304713859424;0.7894794432311557;-0.2309287102219293;0.4616132814763233
0.49235886489793645;0.844539582104843;0.4158165500065181;0.687443767346129;0.6479369163895016;-0.8234070237674448
0.6194148277664018;0.5084754780334568;0.31495725064953245;0.8972435753701653;0.49741125331406916;0.2527446429815989
0.3614717331552807;1.3262951569710006;0.47941820906576266;0.5396821972993389;0.3942234385641135;-0.177168658613414
0.6153920768509428;1.4131864737078073;0.8696637590327078;0.7573392603350364;-0.48229677067087434;-0.049283489916896996
